;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME,City
257,570257,366.8333333,999.2193371,2.723905508,18.7,12.3,0,6.3,58.51009631,12,0.333333333,0,0,1.166666667,0.666666667,4.166666667,0.333333333,3.177296722,0,13.83015854,22.83597438,85322,0,0,0,57,WEBER,West Haven
258,570258,382.5,1117.37306,2.921236758,51,0.2,1.2,49.7,87.67609875,0,0.166666667,0.666666667,0.5,1.833333333,2.166666667,21.33333333,24.33333333,2.508399466,0,10.33195666,23.83574263,85322,0,0,0,57,WEBER,West Haven
259,570259,141,384.636599,2.727919142,68.2,0.5,0.5,67.2,79.34133149,0,0.5,0.5,0,0.333333333,10.66666667,1,55.16666667,1.840050294,0,0.833333333,8.501281192,85322,0,0,0,57,WEBER,West Haven
260,570260,193.8333333,453.8499595,2.341444331,3372,224.2,1530,1617.8,3410.166728,210.3333333,13.83333333,1015,515,958,255,135.3333333,269.5,0,0,26.16666667,12.0000609,22791,0,0,0,57,WEBER,Ogden
261,570261,30.33333333,78.52406344,2.588705388,1470.7,110.7,813.8,546.2,1542.180896,109.8333333,0.833333333,596.6666667,217.1666667,93.5,163.3333333,14.5,274.8333333,1.003357547,68.5106383,0,2.000233045,22791,0,0,0,57,WEBER,Weber County
262,570262,10.66666667,25.58282635,2.39838997,715,16.8,543.8,154.3,716.0001165,16.83333333,0,87.33333333,456.5,12,27.83333333,0,114.5,0,0,0,1.000116522,22791,0,0,0,57,WEBER,Ogden
263,570263,33,87.39317017,2.648277884,621.7,0.7,441.7,179.3,623.667074,0.666666667,0,1.666666667,440,1.333333333,36,0,142,0,0,0,2.000407362,22791,0,0,0,57,WEBER,Ogden
264,570264,7,12.56943218,1.795633168,4446.2,88.5,2372.2,1985.5,4446.166667,24.33333333,64.16666667,2317.833333,54.33333333,106.6666667,843.5,29.66666667,1005.666667,0,0,0,0,22791,0,0,0,57,WEBER,Ogden
265,570265,624.3333333,1662.426735,2.662723014,0.5,0,0,0.5,193.0109038,0,0,0,0,0,0,0.333333333,0.166666667,7.858513045,0,145.9816062,38.67078454,81994,0,0,0,57,WEBER,Hooper
266,570266,357.1666667,943.2023949,2.640790653,1.5,0,0,1.5,114.3414897,0,0,0,0,0,0.166666667,1.333333333,0,4.516505792,0,85.98906777,22.33591614,81994,0,0,0,57,WEBER,Hooper
267,570267,762.5,2099.157399,2.75299331,2,0,0.2,1.8,171.4834939,0,0,0,0.166666667,0.166666667,0,1.333333333,0.333333333,4.682048274,0,117.4633142,47.3381314,81994,0,0,0,57,WEBER,Hooper
268,570268,890,2473.628432,2.779357789,85.2,1.8,16.7,66.7,277.1670602,1.5,0.333333333,14.5,2.166666667,10.83333333,13.33333333,35.83333333,6.666666667,3.34480091,0,133.6494741,55.00611861,81994,0,0,0,57,WEBER,Hooper
269,570269,870.5,2353.899937,2.704078044,0,0,0,0,185.3701863,0,0,0,0,0,0,0,0,11.04084063,0,120.3233449,54.00600075,80294,0,0,0,57,WEBER,Hooper
270,570270,861,2369.643498,2.752199184,42.3,10.2,1.3,30.8,154.185913,9.333333333,0.833333333,1.333333333,0,1.666666667,15.83333333,4.166666667,9.166666667,6.18681752,0,52.32611768,53.33964442,80294,0,0,0,57,WEBER,Hooper
271,570271,842.3333333,2244.371132,2.664469092,159.8,12.3,44.5,103,296.2072947,12.16666667,0.166666667,18.83333333,25.66666667,2.666666667,76.16666667,2.5,21.66666667,7.861307637,0,76.17236969,52.340284,80294,634,0,0,57,WEBER,Hooper
272,570272,519,1571.061222,3.027092914,26.2,0,0.3,25.8,67.6684165,0,0,0.333333333,0,13.16666667,3,1,8.666666667,0,0,9.331257494,32.17049234,81969,0,0,0,57,WEBER,West Haven
273,570273,228.6666667,689.4097779,3.014911565,208.8,0.5,8.5,199.8,223.0017283,0.166666667,0.333333333,4.666666667,3.833333333,3.666666667,169.5,11.5,15.16666667,0,0,0,14.16839494,81969,535,1042,0,57,WEBER,West Haven
274,570274,510.1666667,1457.912119,2.857717319,7.3,0,0,7.3,125.8427104,0,0,0,0,0,1.166666667,0.5,5.666666667,1.838647868,0,85.16659377,31.5041354,81969,0,0,0,57,WEBER,Hooper
275,570275,631.6666667,1781.650665,2.820555142,100,3,1.2,95.8,178.0056841,0.5,2.5,1,0.166666667,3.5,65,5.166666667,22.16666667,1.339197874,0,37.495004,39.17148227,81969,818,0,0,57,WEBER,Hooper
276,570276,1201.333333,3480.022485,2.896800071,354.7,48.5,12.3,293.8,448.1718641,46.16666667,2.333333333,0.833333333,11.5,18.16666667,92,21.16666667,162.5,0,0,19.16304755,74.3421499,67121,697,0,0,57,WEBER,West Haven
277,570277,496.3333333,1223.982618,2.4660496,244.7,22.2,1.5,221,303.4993363,12.83333333,9.333333333,0.333333333,1.166666667,29.83333333,54,46.5,90.66666667,0,0,28.16177091,30.67089867,67121,0,0,0,57,WEBER,West Haven
278,570278,946.3333333,2392.841402,2.528539699,751.5,67.7,2,681.8,917.2027099,33,34.66666667,1.333333333,0.666666667,171.1666667,62.5,246.3333333,201.8333333,0,0,107.0284905,58.67421937,67121,0,0,0,57,WEBER,West Haven
279,570279,1457.5,3248.929931,2.229111445,211.2,22.8,21.3,167,1063.822619,11.16666667,11.66666667,8.166666667,13.16666667,64.83333333,27.5,28,46.66666667,1.338369682,0,760.9760101,90.34157281,55904,0,0,0,57,WEBER,West Haven
280,570280,1615.5,4527.44178,2.802501875,906.2,263,9.3,633.8,1060.517796,140,123,6.833333333,2.5,135.8333333,113,203.8333333,181.1666667,0,0,54.17312118,100.1780084,59574,554,0,0,57,WEBER,Roy
281,570281,894.5,1850.083228,2.068287566,124.7,0,0.2,124.5,187.5054524,0,0,0.166666667,0,82.83333333,2.333333333,1,38.33333333,0,0,7.332667333,55.50611842,38531,0,0,0,57,WEBER,Roy
282,570282,634.6666667,1604.04456,2.527381134,1522,12.5,88.5,1421,1580.501641,10.83333333,1.666666667,84,4.5,354.3333333,170.6666667,15,881,0,0,19.3301583,39.17148276,58603,451,0,0,57,WEBER,Roy
283,570283,414.5,1063.251939,2.5651434,98.3,0,0.3,98,127.5026077,0,0,0.166666667,0.166666667,0.333333333,82.83333333,14.16666667,0.666666667,0,0,3.166244782,26.00302958,51073,520,0,0,57,WEBER,Roy
284,570284,503.3333333,1226.071332,2.43590331,463.8,35.2,6.7,422,504.5036874,26.33333333,8.833333333,0.666666667,6,24.33333333,272.3333333,6.166666667,119.1666667,0,0,9.49997821,31.17037582,54372,0,804,1677,57,WEBER,Roy
285,570285,822.1666667,1858.391131,2.260358156,163.7,60,15.8,87.8,214.3395472,32.33333333,27.66666667,15.66666667,0.166666667,10.66666667,11.5,12.66666667,53,0,0,0,50.67288057,45228,0,0,0,57,WEBER,Roy
286,570286,1307.833333,3582.82376,2.739510968,57.8,0,0.3,57.5,152.3387974,0,0,0.333333333,0,0.833333333,4.333333333,52.16666667,0.166666667,0,0,13.6626151,80.84284901,61880,0,0,0,57,WEBER,Roy
287,570287,529.6666667,1370.513098,2.587501128,511.7,168.5,0.5,342.7,606.8459162,94.83333333,73.66666667,0.166666667,0.333333333,16.66666667,46.5,167.6666667,111.8333333,0,0,62.3430979,32.83615164,60436,0,0,0,57,WEBER,Roy
288,570288,1042.5,2828.002531,2.71271226,208,22.8,5.2,180,330.166331,14.66666667,8.166666667,5.166666667,0,10.83333333,10.83333333,111,47.33333333,0.669740403,0,56.82277618,64.67381441,71619,0,0,0,57,WEBER,Roy
289,570289,773.3333333,2253.524622,2.914040459,0,0,0,0,81.50909019,0,0,0,0,0,0,0,0,0,0,33.50355526,48.00553493,77648,0,0,0,57,WEBER,Roy
290,570290,645.1666667,1809.692383,2.804999819,415.8,187,4.3,224.5,482.0059894,175.5,11.5,0.166666667,4.166666667,3,11.5,167.6666667,42.33333333,0,0,26.16938998,40.00326607,77035,0,0,0,57,WEBER,Roy
291,570291,501.6666667,1348.212709,2.687467194,206.7,47.8,52.8,106,248.0023516,25.16666667,22.66666667,48.16666667,4.666666667,3.166666667,20,65.5,17.33333333,0,0,10.33195666,31.00372833,54657,0,0,0,57,WEBER,Roy
292,570292,519.6666667,1309.165154,2.519240193,542.2,0.8,1.8,539.5,576.1698237,0,0.833333333,1.833333333,0,2.666666667,232,261.5,43.33333333,0,0,1.832722833,32.17043415,58710,522,0,0,57,WEBER,Roy
293,570293,623.6666667,1555.841189,2.49466786,0,0,0,0,53.83384008,0,0,0,0,0,0,0,0,0,0,14.99605933,38.83778075,55901,0,0,0,57,WEBER,Roy
294,570294,551.1666667,1176.5216,2.134602237,437.8,28.7,2.2,407,490.8397005,27.33333333,1.333333333,2,0.166666667,5.666666667,301.5,30.16666667,69.66666667,0,0,18.83569999,34.1706672,41229,472,0,0,57,WEBER,Roy
295,570295,607,1287.452497,2.121009056,521.3,36.2,3.2,482,570.0029339,23,13.16666667,2.166666667,1,53,18.33333333,174.5,236.1666667,0,0,10.998002,37.67159853,41221,0,0,0,57,WEBER,Roy
296,570296,843,2037.039611,2.416417095,169.5,0.5,1.3,167.7,277.1708909,0,0.5,1,0.333333333,7.166666667,98.83333333,55.16666667,6.5,0,0,55.49835879,52.17253214,52568,0,863,0,57,WEBER,Roy
297,570297,670.3333333,1559.974365,2.327162155,2248.8,909.8,21.5,1317.5,2354.665491,607.1666667,302.6666667,0.666666667,20.83333333,365.3333333,78.5,68.5,805.1666667,0,0,64.3272063,41.50495163,55590,0,0,0,57,WEBER,Roy
298,570298,659.5,1698.682906,2.575713276,447.3,239.8,0.2,207.3,548.8340821,235.1666667,4.666666667,0.166666667,0,7,18.5,97.83333333,84,0.668345412,0,59.82669618,41.00570719,70947,0,0,0,57,WEBER,Roy
299,570299,680.8333333,1804.713418,2.650741862,9.3,1,0.5,7.8,70.3357426,0,1,0.333333333,0.166666667,0.666666667,0.166666667,1.666666667,5.333333333,0,0,18.83063553,42.17177374,69638,0,0,0,57,WEBER,Roy
300,570300,607.8333333,1505.252239,2.476422658,0.7,0,0,0.7,42.33701761,0,0,0,0,0.333333333,0,0.166666667,0.166666667,0,0,3.999333999,37.67101694,48391,0,0,0,57,WEBER,Roy
301,570301,431.5,983.5435561,2.279359342,213,0.3,0.5,212.2,246.5024545,0.166666667,0.166666667,0.333333333,0.166666667,0.166666667,51.66666667,130.3333333,30,0,0,6.499134026,27.00332046,55036,377,0,0,57,WEBER,Roy
302,570302,657.5,1585.133203,2.410848979,1025,236.7,1,787.3,1107.16228,148,88.66666667,0.333333333,0.666666667,13.66666667,34.5,169.8333333,569.3333333,0,0,41.32420839,40.83807186,51324,0,0,0,57,WEBER,Roy
303,570303,596.1666667,1365.280868,2.290099303,2377.3,345,502,1530.3,2683.290664,206.3333333,138.6666667,296.1666667,205.8333333,224.1666667,647.1666667,34.33333333,624.6666667,1.003357547,0,268.1148567,36.83911628,62747,0,147,245,57,WEBER,Marriott-Slaterville
304,570304,424,975.3341233,2.300316329,1962.5,216.7,62.5,1683.3,1988.832256,16,200.6666667,12.33333333,50.16666667,439,456.1666667,173.5,614.6666667,0,0,0,26.33225611,51279,0,0,0,57,WEBER,West Haven
305,570305,544.1666667,1229.508073,2.259432906,843,194.5,90.7,557.8,876.8389508,11.83333333,182.6666667,12.33333333,78.33333333,154.5,111.5,16.66666667,275.1666667,0.335571414,0,0,33.50337943,51279,0,0,0,57,WEBER,West Haven
306,570306,505.3333333,1162.97901,2.301409651,3042.8,243,1728.2,1071.7,3211.874384,154.6666667,88.33333333,1617.666667,110.5,50.66666667,528.8333333,5.5,486.6666667,0,0,137.7009469,31.34010352,24635,0,0,0,57,WEBER,Ogden
307,570307,610.5,1447.397662,2.370839741,1746.5,829.5,41.8,875.2,1840.505509,441.3333333,388.1666667,41.5,0.333333333,122.6666667,210.3333333,29.33333333,512.8333333,0,0,56.50160345,37.50390517,24635,0,10,29,57,WEBER,Ogden
308,570308,531.6666667,1304.718973,2.454016877,336.7,60,59.5,217.2,380.1695207,37.16666667,22.83333333,59.33333333,0.166666667,26.16666667,19.16666667,4.833333333,167,0,0,10.66542362,32.83743046,37824,0,0,0,57,WEBER,Ogden
309,570309,498.8333333,1136.151465,2.27761737,312.7,146,8,158.7,381.1621279,62.5,83.5,1,7,8,13,15.5,122.1666667,0,0,37.65948443,30.83597678,26622,0,0,0,57,WEBER,Ogden
310,570310,399.6666667,1000.088807,2.502307275,89.3,20,0.3,69,143.1656976,14.66666667,5.333333333,0.333333333,0,10.83333333,6.833333333,28.16666667,23.16666667,0,0,28.99621458,24.83614964,38540,0,0,0,57,WEBER,Ogden
311,570311,614.6666667,1325.44458,2.156363199,261.7,60,0.5,201.2,347.4950859,11.16666667,48.83333333,0.333333333,0.166666667,5.166666667,67.66666667,79,49.33333333,0,0,47.99168502,37.83673421,44917,0,733,0,57,WEBER,Ogden
312,570312,1135.333333,2291.081987,2.017981785,706.2,217.2,1.3,487.7,829.1868051,184.8333333,32.33333333,0.166666667,1.166666667,5.5,41.16666667,104.6666667,336.3333333,0,0,52.51134235,70.50879603,44917,0,0,0,57,WEBER,Ogden
313,570313,78,175.2530141,2.246833514,180.2,0.2,131.5,48.5,185.8384167,0.166666667,0,2,129.5,1.666666667,16,0.833333333,30,1.003357547,0,0,4.66839249,22791,0,0,0,57,WEBER,Weber County
314,570314,194,423.9539841,2.185329815,618.2,4.8,312.5,300.8,630.0028133,2.5,2.333333333,55.83333333,256.6666667,18,85.83333333,0.333333333,196.6666667,0,0,0,11.83614661,22791,0,0,0,57,WEBER,Ogden
315,570315,995.6666667,2345.125247,2.355331685,2814.5,83,333.3,2398.2,2967.00238,82.16666667,0.833333333,157.3333333,176,103.5,313.5,18,1963.166667,0,0,90.82920677,61.67317359,22791,0,0,0,57,WEBER,Ogden
316,570316,552.3333333,1293.835685,2.342490678,975.3,200,73.7,701.7,1447.633733,179.3333333,20.66666667,12.16666667,61.5,188.6666667,105.1666667,79.33333333,328.5,0,0,438.1297901,34.17060909,22313,0,0,0,57,WEBER,Ogden
317,570317,822.1666667,1916.669559,2.331242115,1805.7,115.7,412.3,1277.7,1938.995369,11,104.6666667,83.16666667,329.1666667,269,271.6666667,165,572,0,0,82.32113223,51.00757025,22313,0,0,0,57,WEBER,Ogden
318,570318,244.3333333,578.7719687,2.368780227,441.2,251,10.8,179.3,535.3104417,238.3333333,12.66666667,4.333333333,6.5,55.16666667,20.66666667,11,92.5,0,0,79.14243506,15.00134,22313,0,0,0,57,WEBER,Ogden
319,570319,457.5,1005.616353,2.198068532,558.7,181,38.8,338.8,593.6669148,98.66666667,82.33333333,20.33333333,18.5,35.33333333,17.66666667,2.833333333,283,0,0,6.664446664,28.33580147,22313,0,0,0,57,WEBER,Ogden
320,570320,286.6666667,662.9301876,2.312547166,538.3,134.3,6,398,564.5007741,115,19.33333333,0.166666667,5.833333333,61.33333333,14,23.83333333,298.8333333,0,0,8.33222311,17.83521761,22313,0,0,0,57,WEBER,Ogden
321,570321,127,299.2777251,2.35651752,393.8,55.2,10.3,328.3,477.5232273,31,24.16666667,0.166666667,10.16666667,24.83333333,7.5,3.166666667,292.8333333,0,0,75.85549287,7.834401142,22313,0,0,0,57,WEBER,Ogden
322,570322,211,357.3523386,1.693612979,1244.8,140.7,129.5,974.7,1257.833917,138.5,2.166666667,18.66666667,110.8333333,57.16666667,392.8333333,4.333333333,520.3333333,0,0,0,13.00058409,22313,596,255,255,57,WEBER,Ogden
323,570323,64.16666667,116.3452401,1.813172573,171.3,16.2,1,154.2,175.3337996,13,3.166666667,0,1,40.66666667,4.666666667,4.666666667,104.1666667,0,0,0,4.000466292,22313,0,0,0,57,WEBER,Ogden
324,570324,202.5,448.0966966,2.212823193,263,34.3,0.8,227.8,277.000085,23.66666667,10.66666667,0.833333333,0,60,10.33333333,23,134.5,0,0,1.4995005,12.50058452,26366,0,0,0,57,WEBER,Ogden
325,570325,87,199.4687515,2.29274427,486.5,13,11.5,462,491.8348071,3.666666667,9.333333333,0,11.5,208.6666667,11.66666667,35.83333333,205.8333333,0,0,0,5.334807085,22313,0,0,0,57,WEBER,Ogden
326,570326,71.5,164.1353737,2.295599632,852.7,16.7,11.3,824.7,860.3323965,11,5.666666667,2.166666667,9.166666667,120.6666667,26,41.83333333,636.1666667,0,0,3.165612166,4.500117671,22313,764,327,0,57,WEBER,Ogden
327,570327,134.6666667,260.3898712,1.933588152,1096.2,317.3,0,778.8,1104.666979,55.33333333,262,0,0,227.3333333,9.666666667,6,535.8333333,0,0,0.166666667,8.333645781,22313,0,0,0,57,WEBER,Ogden
328,570328,109.5,267.6749715,2.444520287,562.3,33.3,0.3,528.7,569.1679667,20.16666667,13.16666667,0.166666667,0.166666667,73.83333333,166.5,75.66666667,212.6666667,0,0,0,6.834633376,17092,0,0,0,57,WEBER,Ogden
329,570329,303,558.8242785,1.844304549,1203.8,246.5,169,788.3,1260.348525,29.83333333,216.6666667,7,162,132.6666667,40.83333333,319.5,295.3333333,0,0,37.67921804,18.83597354,22313,0,0,0,57,WEBER,Ogden
330,570330,141.5,340.0037758,2.402853539,1064,310.7,22.3,731,1072.999886,13.33333333,297.3333333,9.5,12.83333333,257.3333333,172.3333333,72,229.3333333,0,0,0,8.999885532,22313,0,0,0,57,WEBER,Ogden
331,570331,21,41.11564674,1.95788794,2403.3,120.3,2.7,2280.3,2451.493661,9.833333333,110.5,2.5,0.166666667,557.1666667,1572,8.166666667,143,0,0,46.99373834,1.166589454,22313,0,0,0,57,WEBER,Ogden
332,570332,384.1666667,665.1725997,1.731468806,1481.5,156.5,0.2,1324.8,1509.835433,26.83333333,129.6666667,0,0.166666667,324.1666667,730.1666667,25.5,245,0,0,4.49940048,23.83603288,22313,0,0,0,57,WEBER,Ogden
333,570333,181.8333333,443.3225262,2.438070722,293.8,25.8,28.2,239.8,323.3321564,4.333333333,21.5,14.33333333,13.83333333,60.33333333,6.666666667,31.16666667,141.6666667,0,0,18.16424638,11.33457665,24484,0,0,0,57,WEBER,Ogden
334,570334,52.83333333,107.9499118,2.043215997,668,13.8,4.8,649.3,678.1670938,10.33333333,3.5,4.833333333,0,102.5,345.5,6.166666667,195.1666667,0,0,6.833333333,3.333760479,23898,0,0,0,57,WEBER,Ogden
335,570335,121.6666667,284.5258514,2.338568642,952.5,240.8,0.5,711.2,973.999646,230.8333333,10,0.5,0,170.5,262,22.5,256.1666667,0,0,13.83160161,7.668044423,19560,0,0,0,57,WEBER,Ogden
336,570336,234.1666667,513.1155622,2.191240835,488.3,50.7,0.3,437.3,535.1688482,21.5,29.16666667,0.333333333,0,93.83333333,46.16666667,20.83333333,276.5,0,0,32.33353468,14.50198016,16881,0,0,0,57,WEBER,Ogden
337,570337,447.8333333,913.7243838,2.040322405,361.2,61.2,1.2,298.8,446.3563592,26,35.16666667,0.666666667,0.5,17,169,2.666666667,110.1666667,0,0,57.35243808,27.83725446,26958,0,0,0,57,WEBER,Ogden
338,570338,378.8333333,859.3344733,2.268370805,66.7,6.5,0.7,59.5,107.0076669,3.5,3,0.5,0.166666667,6.333333333,26.33333333,3.333333333,23.5,0,0,16.67149839,23.6695018,26958,347,0,0,57,WEBER,Ogden
339,570339,1123.5,2501.942265,2.226917904,158.7,5.2,0.3,153.2,256.3378175,0.833333333,4.333333333,0.333333333,0,49.33333333,3.833333333,53.5,46.5,0,0,28.16369142,69.50745937,15084,0,0,0,57,WEBER,Ogden
340,570340,571.8333333,1203.746191,2.105064747,469.2,14.3,12.8,442,507.3362278,5.666666667,8.666666667,4.5,8.333333333,140.6666667,177.5,64.33333333,59.5,0,0,2.999300659,35.17026048,14752,573,0,0,57,WEBER,Ogden
341,570341,202.1666667,481.0513386,2.379479004,441.5,60.3,3.2,378,463.8331416,59.16666667,1.166666667,2.833333333,0.333333333,12.33333333,329.1666667,6,30.5,0,0,9.83180127,12.5013403,37610,7,98.5,98.5,57,WEBER,Ogden
342,570342,633.1666667,1577.713428,2.491782197,190.8,127.8,8.8,54.2,241.5028347,16.16666667,111.6666667,8.833333333,0,2.333333333,23,1.5,27.33333333,0,0,11.66495695,39.00454437,37610,0,0,0,57,WEBER,Ogden
343,570343,952.6666667,2077.090821,2.180291275,17.8,0,0.2,17.7,99.17629187,0,0,0.166666667,0,4,1,7.166666667,5.5,0,0,22.50203333,58.84092521,24960,0,0,0,57,WEBER,Ogden
344,570344,542.1666667,1296.311742,2.390983846,286,67.3,19.7,199,339.3335351,63.83333333,3.5,18.83333333,0.833333333,53.33333333,16.33333333,37.5,91.83333333,0,0,19.66315864,33.67037649,40147,0,0,0,57,WEBER,Ogden
345,570345,3.333333333,7.690068672,2.307020602,291.7,100.5,1,190.2,291.6666667,1.833333333,98.66666667,0.666666667,0.333333333,4.166666667,126.3333333,5,54.66666667,0,0,0,0,33160,0,0,0,57,WEBER,Ogden
346,570346,1068.5,2394.94935,2.241412588,529.3,282.2,4.2,243,600.0053174,172.1666667,110,0.833333333,3.333333333,73.16666667,113.8333333,1.5,54.5,0,0,4.499100779,66.17288326,33160,438,0,0,57,WEBER,Ogden
347,570347,332.5,704.4847873,2.11875124,0,0,0,0,20.66909425,0,0,0,0,0,0,0,0,0,0,0,20.66909425,46658,0,0,0,57,WEBER,Ogden
348,570348,462.3333333,1041.956485,2.253691028,96,34.8,0.2,61,124.6699101,34.16666667,0.666666667,0.166666667,0,11,2.333333333,12,35.66666667,0,0,0,28.66991009,48432,0,0,0,57,WEBER,Ogden
349,570349,200.5,439.4946701,2.191993367,5.2,0,0,5.2,19.6676795,0,0,0,0,0.166666667,0.333333333,1.333333333,3.333333333,0,0,2.166378009,12.33463482,46658,0,0,0,57,WEBER,Ogden
350,570350,286.8333333,659.0694923,2.297743727,1590.2,66.3,598.3,925.5,1658.835659,47.16666667,19.16666667,196,402.3333333,199.1666667,129.8333333,34.33333333,562.1666667,0,0,50.99943382,17.66955873,25616,0,0,0,57,WEBER,Ogden
351,570351,501.5,1288.760973,2.569812508,850.5,65,70.3,715.2,954.9983536,61.16666667,3.833333333,57.5,12.83333333,253.5,11,108.3333333,342.3333333,0,0,73.32815194,31.17020166,25616,0,0,0,57,WEBER,Ogden
352,570352,156.5,376.3572064,2.40483838,847.7,105.7,6.8,735.2,869.6684819,70.33333333,35.33333333,5.666666667,1.166666667,221.5,5.833333333,80.83333333,427,0,0,12.33394471,9.667870484,16723,0,0,0,57,WEBER,Ogden
353,570353,193.1666667,453.8558478,2.349555726,340.5,40,90.7,209.8,354.5012431,29.66666667,10.33333333,1,89.66666667,41.83333333,26,6.5,135.5,0,0,2.166666667,11.83457646,16723,0,0,0,57,WEBER,Ogden
354,570354,881.8333333,2042.477385,2.31617167,337,8.5,0.8,327.7,443.8341014,7,1.5,0.666666667,0.166666667,28,5.166666667,203.8333333,90.66666667,0,0,52.32647216,54.50762922,20503,0,0,0,57,WEBER,Ogden
355,570355,688.1666667,1624.592257,2.360754066,74.3,50.5,0.3,23.5,135.3438277,43.66666667,6.833333333,0.166666667,0.166666667,4.833333333,2.666666667,2.5,13.5,0,0,18.33872043,42.67177391,35099,0,0,0,57,WEBER,Ogden
356,570356,503.6666667,1442.857351,2.864706853,29,8.2,1,19.8,74.67031029,8,0.166666667,0,1,3.166666667,1,4.5,11.16666667,0,0,14.50016698,31.17014331,28107,0,0,0,57,WEBER,Ogden
357,570357,509.8333333,1296.902057,2.54377651,101.7,12.2,0.2,89.3,143.8367568,9.5,2.666666667,0.166666667,0,1.833333333,2.166666667,53.33333333,32,0,0,10.33283435,31.83725579,31963,285,84,0,57,WEBER,Ogden
358,570358,461,1114.282241,2.417098136,345,47.2,0.3,297.5,379.5035532,24.83333333,22.33333333,0,0.333333333,3.833333333,25.5,169.1666667,99,0,0,6,28.50355321,28998,0,0,0,57,WEBER,Ogden
359,570359,459.5,1056.295601,2.298793472,200,1.3,0.5,198.2,231.169577,1.166666667,0.166666667,0,0.5,4.333333333,6.833333333,84.16666667,102.8333333,0,0,2.499666933,28.66991009,40152,0,0,0,57,WEBER,Ogden
360,570360,251.8333333,579.6840367,2.301855871,99.7,41.3,0.3,58,119.6674319,41,0.333333333,0.166666667,0.166666667,0.833333333,47.66666667,5.333333333,4.166666667,0,0,4.498901046,15.50186418,58565,0,45,125,57,WEBER,Ogden
361,570361,659.8333333,1534.832703,2.326091493,267.7,11.8,10.8,245,315.1693269,0.333333333,11.5,0.333333333,10.5,29.66666667,137.5,28.83333333,49,0,0,6.664646438,40.8380138,58743,324,0,1310,57,WEBER,Ogden
362,570362,319.5,767.7952965,2.403115169,0,0,0,0,26.33475605,0,0,0,0,0,0,0,0,0,0,6.665778488,19.66897756,58841,0,0,0,57,WEBER,Ogden
363,570363,565.1666667,1287.573513,2.278219133,1542.7,179,122,1241.7,1716.984587,159.8333333,19.16666667,15.16666667,106.8333333,345.3333333,182.3333333,283.6666667,430.3333333,0,0,139.480083,34.83783749,24658,0,0,0,57,WEBER,Ogden
